ボルテックス番号, 座標, 合力, VVI作用, 対象VVI, VVI反作用, ピニング力, ローレンツ力, 熱ゆらぎ, 現在速度
3 , 15.191810, -0.006600, -0.040140,4.000000,0.000125,1.996328,-1.965000,0.002086, -0.006600
4 , 18.407186, 0.122412, 0.000000,0.000000,0.039948,1.999898,-1.965000,0.047500, 0.122412
5 , 18.409404, 0.053599, 0.040223,8.000000,0.000000,1.999996,-1.965000,-0.021619, 0.053599
6 , 2.989293, 0.052873, -0.039998,7.000000,0.000126,1.995197,-1.965000,0.062548, 0.052873
7 , 6.208218, 0.253583, -0.000125,8.000000,0.039922,1.999961,-1.965000,0.178748, 0.253583
8 , 15.199203, -0.035430, 0.000000,0.000000,-0.040210,1.998704,-1.965000,-0.028911, -0.035430
9 , 18.408626, 0.189939, 0.040322,12.000000,0.000000,1.999976,-1.965000,0.114641, 0.189939
10 , 2.986753, 0.037844, -0.039894,11.000000,0.000126,1.993998,-1.965000,0.048614, 0.037844
11 , 6.208291, 0.236328, -0.000124,12.000000,0.039896,1.999967,-1.965000,0.161592, 0.236328
12 , 15.200897, -0.286877, 0.000000,0.000000,-0.040283,1.999078,-1.965000,-0.280631, -0.286877
1 , 2.984534, 0.128103, -0.039653,4.000000,0.000000,1.992745,-1.965000,0.140011, 0.128103
2 , 6.208935, 0.135737, -0.000126,3.000000,0.039779,1.999980,-1.965000,0.061103, 0.135737
3 , 15.192119, -0.102723, -0.040069,4.000000,0.000125,1.996435,-1.965000,-0.094214, -0.102723
4 , 18.409258, 0.151799, 0.000000,0.000000,0.039904,1.999982,-1.965000,0.076874, 0.151799
5 , 18.409607, -0.191592, 0.040099,8.000000,0.000000,1.999998,-1.965000,-0.266688, -0.191592
6 , 2.987933, 0.121978, -0.039943,7.000000,0.000126,1.994598,-1.965000,0.132197, 0.121978
7 , 6.208244, -0.045331, -0.000125,8.000000,0.039912,1.999962,-1.965000,-0.120110, -0.045331
8 , 15.196335, -0.003309, 0.000000,0.000000,-0.040092,1.997926,-1.965000,0.003865, -0.003309
9 , 18.407265, 0.097801, 0.040318,12.000000,0.000000,1.999913,-1.965000,0.022571, 0.097801
10 , 2.984760, 0.103670, -0.039794,11.000000,0.000126,1.992937,-1.965000,0.115400, 0.103670
11 , 6.208804, 0.012419, -0.000125,12.000000,0.039799,1.999984,-1.965000,-0.062234, 0.012419
12 , 15.199434, -0.147545, 0.000000,0.000000,-0.040262,1.998751,-1.965000,-0.140977, -0.147545
1 , 2.981657, -0.022855, -0.039583,4.000000,0.000000,1.991062,-1.965000,-0.009334, -0.022855
2 , 6.207824, -0.144053, -0.000126,3.000000,0.039743,1.999932,-1.965000,-0.218568, -0.144053
3 , 15.189777, 0.137201, -0.039997,4.000000,0.000126,1.995462,-1.965000,0.146610, 0.137201
4 , 18.408725, 0.085903, 0.000000,0.000000,0.039801,1.999966,-1.965000,0.011067, 0.085903
5 , 18.409630, 0.068193, 0.040001,8.000000,0.000000,1.999998,-1.965000,-0.006806, 0.068193
6 , 2.986790, -0.242469, -0.039881,7.000000,0.000126,1.994010,-1.965000,-0.231724, -0.242469
7 , 6.208640, -0.085468, -0.000125,8.000000,0.039863,1.999974,-1.965000,-0.160198, -0.085468
8 , 15.193932, -0.162736, 0.000000,0.000000,-0.040011,1.997134,-1.965000,-0.154868, -0.162736
9 , 18.409882, 0.170078, 0.040127,12.000000,0.000000,1.999993,-1.965000,0.094958, 0.170078
10 , 2.980647, 0.364845, -0.039642,11.000000,0.000127,1.990456,-1.965000,0.378904, 0.364845
11 , 6.208508, 0.289644, -0.000125,12.000000,0.039622,1.999975,-1.965000,0.215152, 0.289644
12 , 15.197346, 0.159782, 0.000000,0.000000,-0.040074,1.998221,-1.965000,0.166691, 0.159782
1 , 2.979355, -0.510130, -0.039425,4.000000,0.000000,1.989562,-1.965000,-0.495267, -0.510130
2 , 6.209480, 0.240002, -0.000126,3.000000,0.039554,1.999992,-1.965000,0.165583, 0.240002
3 , 15.191083, -0.100472, -0.040053,4.000000,0.000126,1.995981,-1.965000,-0.091526, -0.100472
4 , 18.408641, 0.465938, 0.000000,0.000000,0.039887,1.999960,-1.965000,0.391053, 0.465938
5 , 18.408790, -0.227525, 0.039979,8.000000,0.000000,1.999983,-1.965000,-0.302487, -0.227525
6 , 2.986587, -0.001286, -0.039849,7.000000,0.000126,1.993918,-1.965000,0.009519, -0.001286
7 , 6.209255, 0.036764, -0.000125,8.000000,0.039854,1.999994,-1.965000,-0.037953, 0.036764
8 , 15.192542, 0.058331, 0.000000,0.000000,-0.040004,1.996617,-1.965000,0.066694, 0.058331
9 , 18.409290, 0.072230, 0.040229,12.000000,0.000000,1.999990,-1.965000,-0.002989, 0.072230
10 , 2.980054, 0.199820, -0.039632,11.000000,0.000127,1.990067,-1.965000,0.214259, 0.199820
11 , 6.208164, 0.243297, -0.000125,12.000000,0.039588,1.999959,-1.965000,0.168830, 0.243297
12 , 15.199266, -0.191018, 0.000000,0.000000,-0.040191,1.998720,-1.965000,-0.184508, -0.191018
1 , 2.977972, 0.013426, -0.039394,4.000000,0.000000,1.988633,-1.965000,0.029186, 0.013426
2 , 6.208893, 0.046157, -0.000126,3.000000,0.039544,1.999981,-1.965000,-0.028219, 0.046157
3 , 15.189869, -0.017727, -0.039957,4.000000,0.000126,1.995475,-1.965000,-0.008370, -0.017727
4 , 18.409822, -0.025238, 0.000000,0.000000,0.039763,1.999971,-1.965000,-0.100039, -0.025238
5 , 18.408293, -0.184601, 0.040027,8.000000,0.000000,1.999964,-1.965000,-0.259593, -0.184601
6 , 2.984484, -0.098747, -0.039795,7.000000,0.000126,1.992770,-1.965000,-0.086849, -0.098747
7 , 6.208501, -0.065985, -0.000125,8.000000,0.039782,1.999971,-1.965000,-0.140626, -0.065985
8 , 15.193252, 0.109713, 0.000000,0.000000,-0.040051,1.996884,-1.965000,0.117858, 0.109713
9 , 18.408991, 0.288134, 0.040154,12.000000,0.000000,1.999986,-1.965000,0.212994, 0.288134
10 , 2.979048, 0.174508, -0.039595,11.000000,0.000127,1.989372,-1.965000,0.189604, 0.174508
11 , 6.208099, -0.073067, -0.000125,12.000000,0.039557,1.999960,-1.965000,-0.147497, -0.073067
12 , 15.197123, 0.170451, 0.000000,0.000000,-0.040115,1.998157,-1.965000,0.177450, 0.170451
1 , 2.976035, 0.012657, -0.039279,4.000000,0.000000,1.987233,-1.965000,0.029703, 0.012657
2 , 6.209864, 0.295792, -0.000126,3.000000,0.039455,1.999996,-1.965000,0.221516, 0.295792
3 , 15.186703, 0.018270, -0.039867,4.000000,0.000126,1.993929,-1.965000,0.029081, 0.018270
4 , 18.408906, 0.163505, 0.000000,0.000000,0.039681,1.999956,-1.965000,0.088810, 0.163505
5 , 18.408741, 0.007138, 0.040131,8.000000,0.000000,1.999982,-1.965000,-0.067974, 0.007138
6 , 2.984939, -0.029867, -0.039780,7.000000,0.000126,1.993037,-1.965000,-0.018251, -0.029867
7 , 6.209325, 0.107494, -0.000125,8.000000,0.039750,1.999991,-1.965000,0.032848, 0.107494
8 , 15.196277, 0.101300, 0.000000,0.000000,-0.040139,1.997907,-1.965000,0.108525, 0.101300
9 , 18.410030, -1.872689, 0.040087,12.000000,0.000000,0.000000,-1.965000,0.052224, -1.872689
10 , 2.976600, -0.066805, -0.039482,11.000000,0.000128,1.987651,-1.965000,-0.050102, -0.066805
11 , 6.208517, 0.104883, -0.000125,12.000000,0.039460,1.999975,-1.965000,0.030551, 0.104883
12 , 15.196516, -0.089776, 0.000000,0.000000,-0.040056,1.997971,-1.965000,-0.082657, -0.089776
1 , 2.974255, -0.024091, -0.039202,4.000000,0.000000,1.985868,-1.965000,-0.005758, -0.024091
2 , 6.210035, -1.967685, -0.000126,3.000000,0.039376,0.000000,-1.965000,-0.041888, -1.967685
3 , 15.185570, -0.133702, -0.039808,4.000000,0.000126,1.993374,-1.965000,-0.122396, -0.133702
4 , 18.409261, 0.041845, 0.000000,0.000000,0.039629,1.999980,-1.965000,-0.032814, 0.041845
5 , 18.408144, 0.036148, 0.040035,8.000000,0.000000,1.999961,-1.965000,-0.038848, 0.036148
6 , 2.983503, -0.037583, -0.039701,7.000000,0.000127,1.992208,-1.965000,-0.025217, -0.037583
7 , 6.209892, -0.053191, -0.000125,8.000000,0.039693,1.999999,-1.965000,-0.127765, -0.053191
8 , 15.193291, -0.197121, 0.000000,0.000000,-0.040011,1.996897,-1.965000,-0.188982, -0.197121
9 , 18.408357, 0.299122, 0.040123,12.000000,0.000000,1.999968,-1.965000,0.224031, 0.299122
10 , 2.976435, -0.031139, -0.039489,11.000000,0.000127,1.987502,-1.965000,-0.014279, -0.031139
11 , 6.208159, 0.374274, -0.000125,12.000000,0.039436,1.999961,-1.965000,0.299948, 0.374274
12 , 15.195740, 0.243169, 0.000000,0.000000,-0.040060,1.997706,-1.965000,0.250589, 0.243169
1 , 2.969884, -0.045543, -0.039058,4.000000,0.000000,1.982224,-1.965000,-0.023709, -0.045543
2 , 6.209302, 0.090835, -0.000127,3.000000,0.039223,1.999990,-1.965000,0.016785, 0.090835
3 , 15.184373, -0.234881, -0.039771,4.000000,0.000126,1.992700,-1.965000,-0.222937, -0.234881
4 , 18.408993, 0.049375, 0.000000,0.000000,0.039608,1.999977,-1.965000,-0.025245, 0.049375
5 , 18.408425, 0.216438, 0.039974,8.000000,0.000000,1.999972,-1.965000,0.141492, 0.216438
6 , 2.982145, 0.055902, -0.039696,7.000000,0.000127,1.991401,-1.965000,0.069071, 0.055902
7 , 6.208651, -0.036344, -0.000125,8.000000,0.039711,1.999978,-1.965000,-0.110893, -0.036344
8 , 15.192061, -0.105075, 0.000000,0.000000,-0.039960,1.996429,-1.965000,-0.096528, -0.105075
9 , 18.409707, -0.194561, 0.040059,12.000000,0.000000,1.999997,-1.965000,-0.269617, -0.194561
10 , 2.975679, 0.044313, -0.039426,11.000000,0.000128,1.986964,-1.965000,0.061648, 0.044313
11 , 6.209004, 0.113735, -0.000125,12.000000,0.039412,1.999989,-1.965000,0.039445, 0.113735
12 , 15.195494, 0.059142, 0.000000,0.000000,-0.039989,1.997602,-1.965000,0.066602, 0.059142
1 , 2.973737, 0.111807, -0.039266,4.000000,0.000000,1.985459,-1.965000,0.130613, 0.111807
2 , 6.207890, 0.125303, -0.000127,3.000000,0.039457,1.999937,-1.965000,0.051099, 0.125303
3 , 15.181242, 0.154752, -0.039661,4.000000,0.000127,1.990822,-1.965000,0.168464, 0.154752
4 , 18.408637, -0.261527, 0.000000,0.000000,0.039500,1.999970,-1.965000,-0.336030, -0.261527
5 , 18.409345, 0.078534, 0.039892,8.000000,0.000000,1.999994,-1.965000,0.003648, 0.078534
6 , 2.977588, -0.202284, -0.039521,7.000000,0.000127,1.988364,-1.965000,-0.186254, -0.202284
7 , 6.208517, 0.122485, -0.000126,8.000000,0.039530,1.999973,-1.965000,0.048117, 0.122485
8 , 15.190954, 0.105087, 0.000000,0.000000,-0.039860,1.995968,-1.965000,0.114013, 0.105087
9 , 18.408573, 0.177154, 0.040060,12.000000,0.000000,1.999976,-1.965000,0.102118, 0.177154
10 , 2.975304, -0.179244, -0.039405,11.000000,0.000128,1.986679,-1.965000,-0.161646, -0.179244
11 , 6.209159, 0.182162, -0.000125,12.000000,0.039379,1.999992,-1.965000,0.107890, 0.182162
12 , 15.194371, 0.112259, 0.000000,0.000000,-0.040007,1.997261,-1.965000,0.120061, 0.112259
1 , 2.974024, 0.099448, -0.039284,4.000000,0.000000,1.985684,-1.965000,0.118048, 0.099448
2 , 6.207704, 0.079063, -0.000127,3.000000,0.039447,1.999935,-1.965000,0.004843, 0.079063
3 , 15.179501, -0.159873, -0.039580,4.000000,0.000127,1.989696,-1.965000,-0.145115, -0.159873
4 , 18.408922, -0.140599, 0.000000,0.000000,0.039428,1.999983,-1.965000,-0.215035, -0.140599
5 , 18.408956, -0.142781, 0.039949,8.000000,0.000000,1.999984,-1.965000,-0.217715, -0.142781
6 , 2.978477, -0.264878, -0.039597,7.000000,0.000127,1.988999,-1.965000,-0.249408, -0.264878
7 , 6.207480, -0.023412, -0.000125,8.000000,0.039652,1.999921,-1.965000,-0.097805, -0.023412
8 , 15.191988, -0.043154, 0.000000,0.000000,-0.039902,1.996395,-1.965000,-0.034597, -0.043154
9 , 18.409659, 0.022232, 0.039977,12.000000,0.000000,1.999994,-1.965000,-0.052738, 0.022232
10 , 2.975685, 0.234523, -0.039431,11.000000,0.000128,1.986964,-1.965000,0.251862, 0.234523
11 , 6.208892, 0.168948, -0.000125,12.000000,0.039399,1.999986,-1.965000,0.094657, 0.168948
12 , 15.193390, 0.197901, 0.000000,0.000000,-0.039914,1.996922,-1.965000,0.205958, 0.197901
1 , 2.973512, 0.000803, -0.039224,4.000000,0.000000,1.985238,-1.965000,0.019789, 0.000803
2 , 6.208716, 0.007291, -0.000127,3.000000,0.039375,1.999970,-1.965000,-0.066904, 0.007291
3 , 15.177448, 0.115689, -0.039460,4.000000,0.000127,1.988258,-1.965000,0.131763, 0.115689
4 , 18.409927, 0.054053, 0.000000,0.000000,0.039305,2.000000,-1.965000,-0.020279, 0.054053
5 , 18.409470, -0.169926, 0.039834,8.000000,0.000000,1.999994,-1.965000,-0.244754, -0.169926
6 , 2.976206, 0.128795, -0.039470,7.000000,0.000128,1.987350,-1.965000,0.145788, 0.128795
7 , 6.208414, -0.087742, -0.000126,8.000000,0.039525,1.999969,-1.965000,-0.162055, -0.087742
8 , 15.189631, -0.147380, 0.000000,0.000000,-0.039802,1.995397,-1.965000,-0.137942, -0.147380
9 , 18.408760, 0.084221, 0.040068,12.000000,0.000000,1.999982,-1.965000,0.009171, 0.084221
10 , 2.973717, 0.028960, -0.039396,11.000000,0.000128,1.985418,-1.965000,0.047810, 0.028960
11 , 6.207809, 0.104727, -0.000125,12.000000,0.039355,1.999946,-1.965000,0.030510, 0.104727
12 , 15.194766, -0.048134, 0.000000,0.000000,-0.040042,1.997421,-1.965000,-0.040484, -0.048134
1 , 2.968271, 0.223244, -0.038987,4.000000,0.000000,1.980776,-1.965000,0.246455, 0.223244
2 , 6.209501, -0.043016, -0.000127,3.000000,0.039165,1.999991,-1.965000,-0.116995, -0.043016
3 , 15.177838, -0.139349, -0.039478,4.000000,0.000127,1.988550,-1.965000,-0.123549, -0.139349
4 , 18.409850, -0.032911, 0.000000,0.000000,0.039334,1.999999,-1.965000,-0.107260, -0.032911
5 , 18.409379, 0.008767, 0.039770,8.000000,0.000000,1.999995,-1.965000,-0.065998, 0.008767
6 , 2.975437, 0.028997, -0.039384,7.000000,0.000128,1.986773,-1.965000,0.046481, 0.028997
7 , 6.209837, -0.162420, -0.000126,8.000000,0.039408,2.000000,-1.965000,-0.236677, -0.162420
8 , 15.187936, 0.046917, 0.000000,0.000000,-0.039793,1.994571,-1.965000,0.057117, 0.046917
9 , 18.409502, 0.145134, 0.039984,12.000000,0.000000,1.999996,-1.965000,0.070155, 0.145134
10 , 2.972977, 0.132510, -0.039305,11.000000,0.000128,1.984799,-1.965000,0.151888, 0.132510
11 , 6.209373, 0.207560, -0.000125,12.000000,0.039270,1.999996,-1.965000,0.133385, 0.207560
12 , 15.193414, -0.163736, 0.000000,0.000000,-0.039959,1.996946,-1.965000,-0.155696, -0.163736
1 , 2.966038, -0.070706, -0.038999,4.000000,0.000000,1.978677,-1.965000,-0.045384, -0.070706
2 , 6.206947, 0.116512, -0.000127,3.000000,0.039197,1.999885,-1.965000,0.042626, 0.116512
3 , 15.175076, -0.050503, -0.039408,4.000000,0.000127,1.986508,-1.965000,-0.032731, -0.050503
4 , 18.408857, -0.071102, 0.000000,0.000000,0.039259,1.999985,-1.965000,-0.145366, -0.071102
5 , 18.408198, -0.033907, 0.039822,8.000000,0.000000,1.999963,-1.965000,-0.108692, -0.033907
6 , 2.972924, -0.037035, -0.039295,7.000000,0.000128,1.984795,-1.965000,-0.017662, -0.037035
7 , 6.209572, 0.274566, -0.000126,8.000000,0.039317,1.999998,-1.965000,0.200399, 0.274566
8 , 15.188056, 0.065922, 0.000000,0.000000,-0.039811,1.994658,-1.965000,0.076087, 0.065922
9 , 18.408530, -0.023518, 0.039922,12.000000,0.000000,1.999972,-1.965000,-0.098412, -0.023518
10 , 2.971888, 0.139630, -0.039299,11.000000,0.000128,1.983928,-1.965000,0.159872, 0.139630
11 , 6.208445, -0.121827, -0.000126,12.000000,0.039285,1.999973,-1.965000,-0.195973, -0.121827
12 , 15.190908, -0.187644, 0.000000,0.000000,-0.039905,1.995949,-1.965000,-0.178668, -0.187644
1 , 2.964415, -0.137967, -0.038853,4.000000,0.000000,1.977077,-1.965000,-0.111190, -0.137967
2 , 6.209065, 0.106201, -0.000128,3.000000,0.039012,1.999990,-1.965000,0.032357, 0.106201
3 , 15.170645, -0.185262, -0.039251,4.000000,0.000128,1.982888,-1.965000,-0.164028, -0.185262
4 , 18.408417, -0.110417, 0.000000,0.000000,0.039118,1.999972,-1.965000,-0.184511, -0.110417
5 , 18.408139, 0.017998, 0.039714,8.000000,0.000000,1.999961,-1.965000,-0.056677, 0.017998
6 , 2.970772, -0.131561, -0.039270,7.000000,0.000128,1.982998,-1.965000,-0.110417, -0.131561
7 , 6.208066, 0.096094, -0.000126,8.000000,0.039286,1.999957,-1.965000,0.021994, 0.096094
8 , 15.185309, 0.080290, 0.000000,0.000000,-0.039720,1.993234,-1.965000,0.091771, 0.080290
9 , 18.408980, 0.257253, 0.039818,12.000000,0.000000,1.999985,-1.965000,0.182449, 0.257253
10 , 2.970482, -0.122177, -0.039243,11.000000,0.000128,1.982654,-1.965000,-0.100716, -0.122177
11 , 6.208449, 0.076464, -0.000126,12.000000,0.039184,1.999973,-1.965000,0.002373, 0.076464
12 , 15.188762, -0.049558, 0.000000,0.000000,-0.039806,1.994986,-1.965000,-0.039724, -0.049558
1 , 2.961866, 0.012837, -0.038779,4.000000,0.000000,1.974459,-1.965000,0.042158, 0.012837
2 , 6.208402, 0.184495, -0.000128,3.000000,0.038901,1.999971,-1.965000,0.110743, 0.184495
3 , 15.171374, -0.324337, -0.039259,4.000000,0.000128,1.983514,-1.965000,-0.303721, -0.324337
4 , 18.408960, 0.073685, 0.000000,0.000000,0.039124,1.999988,-1.965000,-0.000432, 0.073685
5 , 18.408657, 0.135103, 0.039740,8.000000,0.000000,1.999976,-1.965000,0.060387, 0.135103
6 , 2.966023, -0.014183, -0.039014,7.000000,0.000129,1.978663,-1.965000,0.011039, -0.014183
7 , 6.209852, 0.133201, -0.000126,8.000000,0.039014,2.000000,-1.965000,0.059314, 0.133201
8 , 15.186499, 0.048165, 0.000000,0.000000,-0.039710,1.993876,-1.965000,0.059032, 0.048165
9 , 18.408318, 0.122402, 0.039800,12.000000,0.000000,1.999965,-1.965000,0.047637, 0.122402
10 , 2.968760, 0.110264, -0.039155,11.000000,0.000128,1.981155,-1.965000,0.133135, 0.110264
11 , 6.208994, 0.314528, -0.000126,12.000000,0.039105,1.999989,-1.965000,0.240511, 0.314528
12 , 15.187641, -0.212036, 0.000000,0.000000,-0.039776,1.994453,-1.965000,-0.201687, -0.212036
1 , 2.957174, -0.144341, -0.038541,4.000000,0.000000,1.969304,-1.965000,-0.110104, -0.144341
2 , 6.209844, 0.198108, -0.000129,3.000000,0.038714,1.999997,-1.965000,0.124569, 0.198108
3 , 15.166071, 0.062475, -0.039110,4.000000,0.000129,1.978710,-1.965000,0.087747, 0.062475
4 , 18.407434, 0.383848, 0.000000,0.000000,0.039003,1.999925,-1.965000,0.309942, 0.383848
5 , 18.408831, 0.072344, 0.039699,8.000000,0.000000,1.999983,-1.965000,-0.002339, 0.072344
6 , 2.963305, -0.098200, -0.038931,7.000000,0.000129,1.975961,-1.965000,-0.070360, -0.098200
7 , 6.209278, 0.252596, -0.000126,8.000000,0.038960,1.999993,-1.965000,0.178798, 0.252596
8 , 15.185658, -0.100267, 0.000000,0.000000,-0.039680,1.993430,-1.965000,-0.088995, -0.100267
9 , 18.408794, 0.212297, 0.039882,12.000000,0.000000,1.999984,-1.965000,0.137431, 0.212297
10 , 2.966333, 0.005758, -0.039052,11.000000,0.000129,1.978901,-1.965000,0.030781, 0.005758
11 , 6.209183, 0.460965, -0.000126,12.000000,0.039021,1.999992,-1.965000,0.387046, 0.460965
12 , 15.190197, -0.088023, 0.000000,0.000000,-0.039896,1.995640,-1.965000,-0.078778, -0.088023
1 , 2.952570, 0.120092, -0.038399,4.000000,0.000000,1.963770,-1.965000,0.159722, 0.120092
2 , 6.208893, 0.057224, -0.000129,3.000000,0.038533,1.999983,-1.965000,-0.016160, 0.057224
3 , 15.166597, -0.202547, -0.039108,4.000000,0.000129,1.979201,-1.965000,-0.177768, -0.202547
4 , 18.408012, 0.035422, 0.000000,0.000000,0.038941,1.999955,-1.965000,-0.038511, 0.035422
5 , 18.409137, -0.011456, 0.039655,8.000000,0.000000,1.999992,-1.965000,-0.086102, -0.011456
6 , 2.960719, -0.139442, -0.038827,7.000000,0.000130,1.973257,-1.965000,-0.109001, -0.139442
7 , 6.209363, 0.094445, -0.000126,8.000000,0.038849,1.999994,-1.965000,0.020751, 0.094445
8 , 15.184856, -0.031207, 0.000000,0.000000,-0.039658,1.992991,-1.965000,-0.019541, -0.031207
9 , 18.408221, 0.230561, 0.039878,12.000000,0.000000,1.999965,-1.965000,0.155719, 0.230561
10 , 2.962445, 0.110077, -0.038930,11.000000,0.000129,1.975070,-1.965000,0.138807, 0.110077
11 , 6.208430, -0.029566, -0.000126,12.000000,0.038925,1.999972,-1.965000,-0.103342, -0.029566
12 , 15.189515, 0.016525, 0.000000,0.000000,-0.039894,1.995331,-1.965000,0.026076, 0.016525
1 , 2.952193, -0.207303, -0.038351,4.000000,0.000000,1.963316,-1.965000,-0.167268, -0.207303
2 , 6.209775, -0.003225, -0.000129,3.000000,0.038461,1.999999,-1.965000,-0.076576, -0.003225
3 , 15.163080, 0.054998, -0.038950,4.000000,0.000129,1.975733,-1.965000,0.083085, 0.054998
4 , 18.408563, -0.025046, 0.000000,0.000000,0.038767,1.999972,-1.965000,-0.098837, -0.025046
5 , 18.408460, 0.129298, 0.039617,8.000000,0.000000,1.999971,-1.965000,0.054711, 0.129298
6 , 2.958763, -0.155747, -0.038742,7.000000,0.000130,1.971108,-1.965000,-0.123243, -0.155747
7 , 6.209598, 0.012474, -0.000127,8.000000,0.038767,1.999998,-1.965000,-0.061139, 0.012474
8 , 15.183222, 0.049795, 0.000000,0.000000,-0.039621,1.992026,-1.965000,0.062389, 0.049795
9 , 18.410177, -1.907551, 0.039721,12.000000,0.000000,0.000000,-1.965000,0.017728, -1.907551
10 , 2.955520, -0.222975, -0.038621,11.000000,0.000130,1.967355,-1.965000,-0.186838, -0.222975
11 , 6.209465, 0.188739, -0.000126,12.000000,0.038584,1.999997,-1.965000,0.115247, 0.188739
12 , 15.187583, 0.119803, 0.000000,0.000000,-0.039727,1.994423,-1.965000,0.130106, 0.119803
1 , 2.946956, 0.097053, -0.038176,4.000000,0.000000,1.956480,-1.965000,0.143749, 0.097053
2 , 6.209064, 0.020753, -0.000129,3.000000,0.038314,1.999990,-1.965000,-0.052415, 0.020753
3 , 15.162325, -0.017532, -0.038942,4.000000,0.000129,1.974931,-1.965000,0.011349, -0.017532
4 , 18.408001, 0.046498, 0.000000,0.000000,0.038740,1.999950,-1.965000,-0.027263, 0.046498
5 , 18.409235, -0.316711, 0.039470,8.000000,0.000000,1.999990,-1.965000,-0.391171, -0.316711
6 , 2.957155, -0.042659, -0.038709,7.000000,0.000130,1.969261,-1.965000,-0.008341, -0.042659
7 , 6.208840, 0.047983, -0.000127,8.000000,0.038760,1.999984,-1.965000,-0.025582, 0.047983
8 , 15.180300, 0.115559, 0.000000,0.000000,-0.039450,1.990228,-1.965000,0.129803, 0.115559
9 , 18.408206, -0.031946, 0.039703,12.000000,0.000000,1.999964,-1.965000,-0.106613, -0.031946
10 , 2.950794, -0.232820, -0.038442,11.000000,0.000131,1.961551,-1.965000,-0.191060, -0.232820
11 , 6.209403, 0.059753, -0.000126,12.000000,0.038435,1.999996,-1.965000,-0.013559, 0.059753
12 , 15.185152, -0.113847, 0.000000,0.000000,-0.039694,1.993156,-1.965000,-0.102296, -0.113847
1 , 2.940949, 0.158694, -0.037895,4.000000,0.000000,1.947941,-1.965000,0.213649, 0.158694
2 , 6.210396, -2.130944, -0.000129,3.000000,0.038037,0.000000,-1.965000,-0.203842, -2.130944
3 , 15.162329, -0.006497, -0.038915,4.000000,0.000130,1.974950,-1.965000,0.022338, -0.006497
4 , 18.408710, -0.008275, 0.000000,0.000000,0.038730,1.999978,-1.965000,-0.082036, -0.008275
5 , 18.408615, 0.095400, 0.039527,8.000000,0.000000,1.999973,-1.965000,0.020900, 0.095400
6 , 2.953252, 0.287755, -0.038587,7.000000,0.000130,1.964641,-1.965000,0.326570, 0.287755
7 , 6.208099, 0.220946, -0.000127,8.000000,0.038606,1.999959,-1.965000,0.147527, 0.220946
8 , 15.181138, -0.072353, 0.000000,0.000000,-0.039497,1.990770,-1.965000,-0.058593, -0.072353
9 , 18.407804, 0.132478, 0.039630,12.000000,0.000000,1.999946,-1.965000,0.057902, 0.132478
10 , 2.945619, -0.153313, -0.038237,11.000000,0.000131,1.954642,-1.965000,-0.104850, -0.153313
11 , 6.209570, 0.285643, -0.000127,12.000000,0.038229,1.999997,-1.965000,0.212536, 0.285643
12 , 15.182939, -0.007438, 0.000000,0.000000,-0.039610,1.991864,-1.965000,0.005332, -0.007438
1 , 2.934850, -0.216333, -0.037736,4.000000,0.000000,1.938523,-1.965000,-0.152120, -0.216333
2 , 6.208462, -0.032201, -0.000129,3.000000,0.037866,1.999972,-1.965000,-0.104914, -0.032201
3 , 15.161960, 0.000005, -0.038878,4.000000,0.000129,1.974575,-1.965000,0.029179, 0.000005
4 , 18.409290, 0.323695, 0.000000,0.000000,0.038686,1.999985,-1.965000,0.249965, 0.323695
5 , 18.408920, 0.076653, 0.039389,8.000000,0.000000,1.999987,-1.965000,0.002277, 0.076653
6 , 2.948630, 0.033030, -0.038343,7.000000,0.000131,1.958728,-1.965000,0.077514, 0.033030
7 , 6.209808, 0.049222, -0.000127,8.000000,0.038385,1.999996,-1.965000,-0.023990, 0.049222
8 , 15.177964, 0.084512, 0.000000,0.000000,-0.039405,1.988624,-1.965000,0.100280, 0.084512
9 , 18.409006, 0.213316, 0.039421,12.000000,0.000000,1.999989,-1.965000,0.138906, 0.213316
10 , 2.941729, -0.252941, -0.038096,11.000000,0.000132,1.949093,-1.965000,-0.199070, -0.252941
11 , 6.209371, 0.067494, -0.000127,12.000000,0.038083,1.999995,-1.965000,-0.005470, 0.067494
12 , 15.178898, -0.017367, 0.000000,0.000000,-0.039417,1.989290,-1.965000,-0.002231, -0.017367
1 , 2.927933, -0.053088, -0.037411,4.000000,0.000000,1.926992,-1.965000,0.022331, -0.053088
2 , 6.210153, -1.955001, -0.000130,3.000000,0.037560,0.000000,-1.965000,-0.027416, -1.955001
3 , 15.159984, -0.044214, -0.038809,4.000000,0.000130,1.972459,-1.965000,-0.012994, -0.044214
4 , 18.409073, 0.077656, 0.000000,0.000000,0.038628,1.999981,-1.965000,0.003999, 0.077656
5 , 18.409241, 0.016804, 0.039378,8.000000,0.000000,1.999991,-1.965000,-0.057565, 0.016804
6 , 2.943398, 0.052433, -0.038167,7.000000,0.000132,1.951506,-1.965000,0.103961, 0.052433
7 , 6.209182, -0.078932, -0.000127,8.000000,0.038187,1.999992,-1.965000,-0.151964, -0.078932
8 , 15.178029, 0.132688, 0.000000,0.000000,-0.039383,1.988664,-1.965000,0.148406, 0.132688
9 , 18.409736, -0.026996, 0.039398,12.000000,0.000000,1.999988,-1.965000,-0.101382, -0.026996
